Title,Main Link,Sub Link,Status
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://web.archive.org/web/20220126043400/http://www.familysearch.org/Eng/Home/News/frameset_news.asp?PAGE=%20home_facts.asp,status code: 404
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,"https://web.archive.org/web/20220126043400/http://www.lds.org/newsroom/showrelease/0,15503,3881-1-13102,00.%20html",working
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://web.archive.org/web/20220126043400/http://www.familysearch.org/,working
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://web.archive.org/web/20220126043400/http://chnm.gmu.edu/digitalhistory/digitizing/4.php,working
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/#ftn77,working
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://web.archive.org/web/20220126043400/http://www.lexisnexis.com/academic/guides/southern_hist/%20plantations/plantj1.asp,status code: 404
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://web.archive.org/web/20220126043400/http://www.thehenryford.org/research/publications/symposium2004/%20papers/evans.pdf,status code: 404
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/#ftn78,working
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://web.archive.org/web/20220126043400/http://en.wikipedia.org/wikistats/EN/Tables-%20WikipediansContributors.htm,working
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/#ftn79,working
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://web.archive.org/web/20220126043400/http://www.freesoftwaremagazine.com/free_issues/issue_02/%20fud_based_encyclopedia/,working
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://web.archive.org/web/20220126043400/http://planetmath.org/?method=12h&from=collab&id=35&op=getobj,working
Can History be Open Source? Wikipedia and the Future of the Past,https://rrchnm.org/essays/can-history-be-open-source-wikipedia-and-the-future-of-the-past/,https://web.archive.org/web/20220126043400/http://www.dlib.org/dlib/october03/krowne/10krowne.html,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.nap.edu/staff/mjensen/iacrl/index.html,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.acls.org/03am/davidson.pdf,status code: 404
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.nap.edu/,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.nationalacademies.org/,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.nap.edu/books/0309095042/html/222.html,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://darwin.nap.edu/nap-cgi/skimit.cgi?recid=11150&chap=57-114,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.nap.edu/nap-cgi/constr3.cgi?isbn=0309095042&chap=57-114&act=dashboard,status code: 404
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://lab.nap.edu/nap-cgi/reffind5.cgi,status code: 404
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.oreillynet.com/pub/a/oreilly/tim/news/2005/09/30/what-is-web-20.html,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.technorati.com/,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.flickr.com/,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.myspace.com/,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.craigslist.com/,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.boingboing.net/,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://video.google.com/,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.ssrc.org/,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.nap.edu/staff/mjensen/hv-mit.htm,working
"Evolution, Intelligent Design, Climate Change, and the Scholarly Ecosystem",https://rrchnm.org/essays/evolution-intelligent-design-climate-change-and-the-scholarly-ecosystem/,https://web.archive.org/web/20220629183214/http://www.historycooperative.org/,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn1,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn2,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn3,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn4,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn5,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn6,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn7,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn8,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn9,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn10,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn11,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_edn12,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref1,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://chnm.gmu.edu/tools/syllabi/,status code: 404
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref2,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://www.google.com/apis/,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref3,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref4,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref5,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://opencontent.org/ocwfinder/,status code: 404
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref6,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://developer.yahoo.net/search/content/V1/termExtraction.html,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref7,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref8,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://trec.nist.gov/,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://trec.nist.gov/pubs/trec13/papers/QA.OVERVIEW.pdf,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://trec.nist.gov/pubs/trec13/papers/itc-irst-tanev.web.qa.pdf,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref9,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://chnm.gmu.edu/tools/h-bot/,status code: 404
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref10,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://arxiv.org/abs/cs/0412098,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://firstmonday.org/issues/issue10_12/cohen,status code: 404
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref11,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://hurricanearchive.org/,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/https://rrchnm.org/essay/from-babel-to-knowledge-data-mining-large-digital-collections/#_ednref12,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://www.opencontentalliance.org/,working
From Babel to Knowledge: Data Mining Large Digital Collections,https://rrchnm.org/essays/from-babel-to-knowledge-data-mining-large-digital-collections/,https://web.archive.org/web/20220629185233/http://books.google.com/,working
Ways of Seeing: Evidence and Learning in the History Classroom,https://rrchnm.org/essays/ways-of-seeing-evidence-and-learning-in-the-history-classroom/,https://web.archive.org/web/20220629192824/https://rrchnm.org/essay/ways-of-seeing-evidence-and-learning-in-the-history-classroom/#f*,working
Ways of Seeing: Evidence and Learning in the History Classroom,https://rrchnm.org/essays/ways-of-seeing-evidence-and-learning-in-the-history-classroom/,https://web.archive.org/web/20220629192824/https://rrchnm.org/essay/ways-of-seeing-evidence-and-learning-in-the-history-classroom/#f1,working
Ways of Seeing: Evidence and Learning in the History Classroom,https://rrchnm.org/essays/ways-of-seeing-evidence-and-learning-in-the-history-classroom/,https://web.archive.org/web/20220629192824/https://rrchnm.org/essay/ways-of-seeing-evidence-and-learning-in-the-history-classroom/#f2,working
Ways of Seeing: Evidence and Learning in the History Classroom,https://rrchnm.org/essays/ways-of-seeing-evidence-and-learning-in-the-history-classroom/,https://web.archive.org/web/20220629192824/https://rrchnm.org/essay/ways-of-seeing-evidence-and-learning-in-the-history-classroom/#f3,working
